Title,CompanyName,SkillName
Package Consultant - German Speaking,IBM WTC Egypt,sales target
Package Consultant - German Speaking,IBM WTC Egypt,real estate
Package Consultant - German Speaking,IBM WTC Egypt,computer science
Package Consultant - German Speaking,IBM WTC Egypt,finance
Package Consultant - German Speaking,IBM WTC Egypt,sap
Package Consultant - German Speaking,IBM WTC Egypt,software
Package Consultant - German Speaking,IBM WTC Egypt,training
Package Consultant - German Speaking,IBM WTC Egypt,business
Package Consultant - German Speaking,IBM WTC Egypt,computer engineering
Package Consultant - German Speaking,IBM WTC Egypt,science
Data Engineer,DXC.technology,Information Technology (IT)
Data Engineer,DXC.technology,Computer Science
Data Engineer,DXC.technology,Computer Engineering
Data Engineer,DXC.technology,Engineering
Data Engineer,DXC.technology,Software Engineering
Data Engineer,DXC.technology,Software Development
Data Engineer,DXC.technology,SQL
Data Engineer,DXC.technology,Core Data
Data Engineer,DXC.technology,Core Animation
Data Engineer,DXC.technology,iOS
Data Engineer,DXC.technology,Objective-C
Data Engineer,DXC.technology,Java
Data Engineer,DXC.technology,Software
Data Engineer,DXC.technology,Python
Data Engineer,DXC.technology,Swift
Data Engineer,DXC.technology,Data Analysis
Data Engineer,DXC.technology,Linux
Data Engineer,DXC.technology,Mobile Development
Data Engineer,DXC.technology,javaScript
Data Engineer,DXC.technology,MySQL
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Information Technology (IT)
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Computer Science
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Analysis
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Business Analysis
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Finance
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Accounting
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Financial Analysis
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Microsoft Office
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Software Development
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,System Analysis
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Computer Engineering
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Engineering
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Commerce
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Project Management
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Software
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Business
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Communication Skills
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,English
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Analytical
ITSM Senior Analyst - Service Now Developer,Antal International - Egypt,Data Analysis
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,engineering
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,information technology (it)
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,computer science
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,sales
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,management
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,operations
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,planning
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,sql
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,retail
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,communication
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,troubleshooting
"Vendor Consultant - Italian, AVS-NOP",Amazon MENA,analysis
Technical Engineer,Enwan Developments,Engineering
Technical Engineer,Enwan Developments,Drawing
"Back end Developer Node Js, PHP",Dafa,PHP
"Back end Developer Node Js, PHP",Dafa,back-end
"Back end Developer Node Js, PHP",Dafa,Laravel
"Back end Developer Node Js, PHP",Dafa,Programming
"Back end Developer Node Js, PHP",Dafa,MySQL
"Back end Developer Node Js, PHP",Dafa,JavaScript
"Back end Developer Node Js, PHP",Dafa,Node.js
Genesys consultant,Confidential,Genesys
Genesys consultant,Confidential,IVR
IT Assistant,Mazar construction,Computer Engineering
IT Assistant,Mazar construction,Information Technology (IT)
IT Assistant,Mazar construction,IT
IT Assistant,Mazar construction,Computer Science
IT Assistant,Mazar construction,Assistant
Senior Technical Support Engineer,Viavi Solutions,Installation
Senior Technical Support Engineer,Viavi Solutions,Linux
Senior Technical Support Engineer,Viavi Solutions,Support
Senior Technical Support Engineer,Viavi Solutions,Technical Support
Senior Full Stack Developer Angular and Java,TRIMETIS,Computer Science
Senior Full Stack Developer Angular and Java,TRIMETIS,Information Technology (IT)
Senior Full Stack Developer Angular and Java,TRIMETIS,Java
Senior Full Stack Developer Angular and Java,TRIMETIS,JavaScript
Senior Full Stack Developer Angular and Java,TRIMETIS,Communication skills
Senior Full Stack Developer Angular and Java,TRIMETIS,Software Development
Senior Full Stack Developer Angular and Java,TRIMETIS,Angular
Senior Full Stack Developer Angular and Java,TRIMETIS,Full Stack
Senior Full Stack Developer Angular and Java,TRIMETIS,HTML
Senior Full Stack Developer Angular and Java,TRIMETIS,jQuery
Senior Full Stack Developer Angular and Java,TRIMETIS,MySQL
Team Lead .Net Developer,GET Group- Egypt,Computer Science
Team Lead .Net Developer,GET Group- Egypt,developer
Team Lead .Net Developer,GET Group- Egypt,Information Technology (IT)
Team Lead .Net Developer,GET Group- Egypt,Software Development
Team Lead .Net Developer,GET Group- Egypt,Lead
Team Lead .Net Developer,GET Group- Egypt,team lead
Team Lead .Net Developer,GET Group- Egypt,Software Engineering
Team Lead .Net Developer,GET Group- Egypt,.net core
Team Lead .Net Developer,GET Group- Egypt,ASP.Net
Team Lead .Net Developer,GET Group- Egypt,CSS
SAP Fiori Developer Analyst,Antal International - Egypt,sap
SAP Fiori Developer Analyst,Antal International - Egypt,information technology (it)
SAP Fiori Developer Analyst,Antal International - Egypt,computer science
SAP Fiori Developer Analyst,Antal International - Egypt,erp
SAP Fiori Developer Analyst,Antal International - Egypt,abap
SAP Fiori Developer Analyst,Antal International - Egypt,java
SAP Fiori Developer Analyst,Antal International - Egypt,business
SAP Fiori Developer Analyst,Antal International - Egypt,customer service
SAP Fiori Developer Analyst,Antal International - Egypt,planning
SAP Fiori Developer Analyst,Antal International - Egypt,troubleshooting
SAP Fiori Developer Analyst,Antal International - Egypt,hana
SAP Fiori Developer Analyst,Antal International - Egypt,management
SAP ABAP Analyst,Antal International - Egypt,Information Technology (IT)
SAP ABAP Analyst,Antal International - Egypt,SAP
SAP ABAP Analyst,Antal International - Egypt,ABAP
SAP ABAP Analyst,Antal International - Egypt,Computer Science
SAP ABAP Analyst,Antal International - Egypt,Software Engineering
SAP ABAP Analyst,Antal International - Egypt,Computer Engineering
SAP ABAP Analyst,Antal International - Egypt,SAP ABAP
SAP ABAP Analyst,Antal International - Egypt,Adobe Forms
SAP ABAP Analyst,Antal International - Egypt,ERP
SAP ABAP Analyst,Antal International - Egypt,Engineering
SAP ABAP Analyst,Antal International - Egypt,Data Migration
SAP ABAP Analyst,Antal International - Egypt,IDOC
SAP ABAP Analyst,Antal International - Egypt,RFC
SAP ABAP Analyst,Antal International - Egypt,ALV
SAP ABAP Analyst,Antal International - Egypt,Application Development
SAP ABAP Analyst,Antal International - Egypt,BAPI
SAP ABAP Analyst,Antal International - Egypt,Programming
SAP ABAP Analyst,Antal International - Egypt,Software Development
SAP ABAP Analyst,Antal International - Egypt,ABAP Workbench
SAP ABAP Analyst,Antal International - Egypt,BADIs
Senior Frontend (React & Vue Js),Exacall,Information Technology (IT)
Senior Frontend (React & Vue Js),Exacall,Computer Science
Senior Frontend (React & Vue Js),Exacall,javaScript
Senior Frontend (React & Vue Js),Exacall,Software Development
Senior Frontend (React & Vue Js),Exacall,CSS
Senior Frontend (React & Vue Js),Exacall,HTML5
Senior Frontend (React & Vue Js),Exacall,Angular
Senior Frontend (React & Vue Js),Exacall,HTML
Senior Frontend (React & Vue Js),Exacall,CSS3
Senior Frontend (React & Vue Js),Exacall,Computer Engineering
Senior Frontend (React & Vue Js),Exacall,Software Engineering
Senior Frontend (React & Vue Js),Exacall,Front-End
Senior Frontend (React & Vue Js),Exacall,Web Development
Senior Frontend (React & Vue Js),Exacall,jQuery
Senior Frontend (React & Vue Js),Exacall,Engineering
Senior Frontend (React & Vue Js),Exacall,Git
Senior Frontend (React & Vue Js),Exacall,UI
Senior Frontend (React & Vue Js),Exacall,SASS
Senior Frontend (React & Vue Js),Exacall,React
Senior Frontend (React & Vue Js),Exacall,Bootstrap
"Senior Backend Developer (Node, Nest.js)",Exacall,Information Technology (IT)
"Senior Backend Developer (Node, Nest.js)",Exacall,Computer Science
"Senior Backend Developer (Node, Nest.js)",Exacall,Software Development
"Senior Backend Developer (Node, Nest.js)",Exacall,Software Engineering
"Senior Backend Developer (Node, Nest.js)",Exacall,javaScript
"Senior Backend Developer (Node, Nest.js)",Exacall,HTML
"Senior Backend Developer (Node, Nest.js)",Exacall,CSS
"Senior Backend Developer (Node, Nest.js)",Exacall,SQL
"Senior Backend Developer (Node, Nest.js)",Exacall,Engineering
"Senior Backend Developer (Node, Nest.js)",Exacall,MVC
"Senior Backend Developer (Node, Nest.js)",Exacall,Computer Engineering
"Senior Backend Developer (Node, Nest.js)",Exacall,Web Development
"Senior Backend Developer (Node, Nest.js)",Exacall,HTML5
"Senior Backend Developer (Node, Nest.js)",Exacall,jQuery
"Senior Backend Developer (Node, Nest.js)",Exacall,C#
"Senior Backend Developer (Node, Nest.js)",Exacall,.NET
"Senior Backend Developer (Node, Nest.js)",Exacall,PHP
"Senior Backend Developer (Node, Nest.js)",Exacall,Angular
"Senior Backend Developer (Node, Nest.js)",Exacall,Git
"Senior Backend Developer (Node, Nest.js)",Exacall,CSS3
Certification Engr II,"Honeywell International, Inc.",information technology (it)
Certification Engr II,"Honeywell International, Inc.",computer science
Certification Engr II,"Honeywell International, Inc.",project management
Certification Engr II,"Honeywell International, Inc.",pmp
Certification Engr II,"Honeywell International, Inc.",engineering
Certification Engr II,"Honeywell International, Inc.",english
Certification Engr II,"Honeywell International, Inc.",testing
Certification Engr II,"Honeywell International, Inc.",quality
Certification Engr II,"Honeywell International, Inc.",communications
Certification Engr II,"Honeywell International, Inc.",project
Certification Engr II,"Honeywell International, Inc.",projects
Certification Engr II,"Honeywell International, Inc.",technical
Senior React Developer,Pure Group,GCP
Senior React Developer,Pure Group,AWS
Senior React Developer,Pure Group,Odoo Development
Senior React Developer,Pure Group,API
Senior React Developer,Pure Group,WSO2
Senior React Developer,Pure Group,ELK
Senior React Developer,Pure Group,Git
Senior Odoo Developer,Pure Group,Odoo Development
Senior Odoo Developer,Pure Group,HTML
Senior Odoo Developer,Pure Group,JavaScript
Senior Odoo Developer,Pure Group,jQuery
Senior Odoo Developer,Pure Group,CSS
Senior Odoo Developer,Pure Group,OpenERP
Senior Odoo Developer,Pure Group,E2E
Senior Odoo Developer,Pure Group,SQL
Senior Odoo Developer,Pure Group,XML
Senior Odoo Developer,Pure Group,Git
Senior Odoo Developer,Pure Group,CRM Software
Communications Engineer,EELU,Information Technology (IT)
Communications Engineer,EELU,Engineering
Communications Engineer,EELU,CCNA
Communications Engineer,EELU,Communications
Communications Engineer,EELU,Computer Science
Communications Engineer,EELU,Operating Systems
Communications Engineer,EELU,Technology
Communications Engineer,EELU,English
Data Engineer-Data Integration,IBM WTC Egypt,Information Technology (IT)
Data Engineer-Data Integration,IBM WTC Egypt,Computer Science
Data Engineer-Data Integration,IBM WTC Egypt,Engineering
Data Engineer-Data Integration,IBM WTC Egypt,SQL
Data Engineer-Data Integration,IBM WTC Egypt,Software Engineering
Data Engineer-Data Integration,IBM WTC Egypt,Computer Engineering
Data Engineer-Data Integration,IBM WTC Egypt,Software Development
Data Engineer-Data Integration,IBM WTC Egypt,ETL
Data Engineer-Data Integration,IBM WTC Egypt,Python
Data Engineer-Data Integration,IBM WTC Egypt,MySQL
Data Engineer-Data Integration,IBM WTC Egypt,Java
Data Engineer-Data Integration,IBM WTC Egypt,Telecommunication
Data Engineer-Data Integration,IBM WTC Egypt,Data Integration
Data Engineer-Data Integration,IBM WTC Egypt,Data Warehouse
Data Engineer-Data Integration,IBM WTC Egypt,Linux
Data Engineer-Data Integration,IBM WTC Egypt,NoSQL
Data Engineer-Data Integration,IBM WTC Egypt,Software
Data Engineer-Data Integration,IBM WTC Egypt,Troubleshooting
Data Engineer-Data Integration,IBM WTC Egypt,Analysis
Data Engineer-Data Integration,IBM WTC Egypt,Big Data
GTM SAP DSD Sub-Lead,Antal International - Egypt,sap
GTM SAP DSD Sub-Lead,Antal International - Egypt,information technology (it)
GTM SAP DSD Sub-Lead,Antal International - Egypt,sales
GTM SAP DSD Sub-Lead,Antal International - Egypt,indoor sales
GTM SAP DSD Sub-Lead,Antal International - Egypt,implementation
ERP Specialist - Microsoft Dynamics AX2012/365,Logistica,Information Technology (IT)
